timestamp,trade_id,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,position_size,risk_amount,market_conditions,indicators,status,blocked_reason,exit_time,exit_price,pnl,pnl_pips,exit_reason,max_favorable,max_adverse,duration_minutes,session,order_flow_bias,multi_tf_alignment
2025-10-29T00:03:57.266731,19642,EUR_JPY,sell,trend_following,0.8800000000000001,176.751,176.98999999999998,175.35999999999999,456405,653.346404,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0972583111130922, ""spread_pips"": 2.5999999999982037, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 17.139618508083977, ""macd"": -0.04672139370566697, ""macd_signal"": -0.012195905478089106, ""bb_upper"": 177.44176929032287, ""bb_lower"": 177.04583070967718, ""atr"": 0.0972583111130922, ""momentum"": -0.36199999999999477, ""stoch_k"": 14.4267707805193, ""stoch_d"": 24.42335532584121}",EXECUTED,,,,,,,,,,tokyo,0.0,True
2025-10-30T15:06:29.716581,19728,GBP_USD,sell,momentum_pullback,0.95,1.31552,1.31816,1.30186,362739,659.165843,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.001005003495825594, ""spread_pips"": 1.2999999999996348, ""trend_strength"": -0.4, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 48.874621662639115, ""macd"": 8.718523579887005e-05, ""macd_signal"": 0.00010772263483608757, ""bb_upper"": 1.3179712865217594, ""bb_lower"": 1.3138387134782434, ""atr"": 0.001005003495825594, ""momentum"": -0.0009600000000000719, ""stoch_k"": 28.985705908140968, ""stoch_d"": 38.28304560117615}",EXECUTED,,,,,,,,,,london_ny_overlap,0.0,True
2026-02-11T03:23:31.133643,BLOCKED_USD_JPY_1770780211,USD_JPY,sell,trend_following,0.87,153.676,154.27599999999998,152.37599999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10479239269476005, ""spread_pips"": 1.2000000000000455, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.7, ""regime"": ""neutral""}","{""rsi"": 38.692379805047864, ""macd"": -0.11295534887693748, ""macd_signal"": -0.11666910135104909, ""bb_upper"": 154.0744410051579, ""bb_lower"": 153.53525899484197, ""atr"": 0.10479239269476005, ""momentum"": -0.125, ""stoch_k"": 24.551282051277752, ""stoch_d"": 16.12659782151097}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:25:06.893037,BLOCKED_EUR_JPY_1770780306,EUR_JPY,sell,trend_following,0.89,182.966,183.566,181.666,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.1070332314351863, ""spread_pips"": 2.5999999999982037, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 36.96125371894457, ""macd"": -0.09713036740899383, ""macd_signal"": -0.0926419733520489, ""bb_upper"": 183.31004010987158, ""bb_lower"": 182.89145989012815, ""atr"": 0.1070332314351863, ""momentum"": -0.19200000000000728, ""stoch_k"": 21.911025519902037, ""stoch_d"": 15.75817390778974}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:25:08.852957,BLOCKED_USD_JPY_1770780308,USD_JPY,sell,trend_following,0.875,153.62,154.22,152.32,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10479239269476005, ""spread_pips"": 1.8000000000000682, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 38.692379805047864, ""macd"": -0.11295534887693748, ""macd_signal"": -0.11666910135104909, ""bb_upper"": 154.0744410051579, ""bb_lower"": 153.53525899484197, ""atr"": 0.10479239269476005, ""momentum"": -0.125, ""stoch_k"": 24.551282051277752, ""stoch_d"": 16.12659782151097}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:26:44.469638,BLOCKED_USD_JPY_1770780404,USD_JPY,sell,trend_following,0.89,153.67,154.26999999999998,152.36999999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10280722159259695, ""spread_pips"": 1.700000000002433, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 36.48724024401829, ""macd"": -0.10821331812141466, ""macd_signal"": -0.1149779590497609, ""bb_upper"": 154.04677032458065, ""bb_lower"": 153.5301296754192, ""atr"": 0.10280722159259695, ""momentum"": -0.033999999999991815, ""stoch_k"": 28.632478632475422, ""stoch_d"": 22.90394790394471}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:28:01.026696,BLOCKED_USD_JPY_1770780481,USD_JPY,sell,trend_following,0.895,153.649,154.249,152.349,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10280722159259695, ""spread_pips"": 1.8000000000000682, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.95, ""regime"": ""neutral""}","{""rsi"": 36.48724024401829, ""macd"": -0.10821331812141466, ""macd_signal"": -0.1149779590497609, ""bb_upper"": 154.04677032458065, ""bb_lower"": 153.5301296754192, ""atr"": 0.10280722159259695, ""momentum"": -0.033999999999991815, ""stoch_k"": 28.632478632475422, ""stoch_d"": 22.90394790394471}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:28:02.772664,BLOCKED_EUR_JPY_1770780482,EUR_JPY,sell,trend_following,0.89,182.968,183.56799999999998,181.66799999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10403085933661181, ""spread_pips"": 2.800000000002001, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 37.53377071308683, ""macd"": -0.09262604273496322, ""macd_signal"": -0.0926388058967101, ""bb_upper"": 183.2995070539539, ""bb_lower"": 182.88129294604585, ""atr"": 0.10403085933661181, ""momentum"": -0.0730000000000075, ""stoch_k"": 28.00988336179255, ""stoch_d"": 21.65078250759097}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:29:22.062406,BLOCKED_USD_JPY_1770780562,USD_JPY,sell,trend_following,0.895,153.673,154.273,152.373,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10280722159259695, ""spread_pips"": 2.0999999999986585, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.95, ""regime"": ""neutral""}","{""rsi"": 36.48724024401829, ""macd"": -0.10821331812141466, ""macd_signal"": -0.1149779590497609, ""bb_upper"": 154.04677032458065, ""bb_lower"": 153.5301296754192, ""atr"": 0.10280722159259695, ""momentum"": -0.033999999999991815, ""stoch_k"": 28.632478632475422, ""stoch_d"": 22.90394790394471}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:29:24.092270,BLOCKED_EUR_JPY_1770780564,EUR_JPY,sell,trend_following,0.89,182.997,183.597,181.697,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10403085933661181, ""spread_pips"": 2.899999999999636, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 37.53377071308683, ""macd"": -0.09262604273496322, ""macd_signal"": -0.0926388058967101, ""bb_upper"": 183.2995070539539, ""bb_lower"": 182.88129294604585, ""atr"": 0.10403085933661181, ""momentum"": -0.0730000000000075, ""stoch_k"": 28.00988336179255, ""stoch_d"": 21.65078250759097}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:30:34.082139,BLOCKED_EUR_JPY_1770780634,EUR_JPY,sell,trend_following,0.87,183.001,183.601,181.701,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10481436843144953, ""spread_pips"": 2.7999999999991587, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.7, ""regime"": ""neutral""}","{""rsi"": 39.54417303514239, ""macd"": -0.08668532404044527, ""macd_signal"": -0.09144812964557253, ""bb_upper"": 183.28403091071752, ""bb_lower"": 182.87636908928212, ""atr"": 0.10481436843144953, ""momentum"": -0.05000000000001137, ""stoch_k"": 34.674997089522776, ""stoch_d"": 28.198635323739143}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:31:43.179878,BLOCKED_EUR_JPY_1770780703,EUR_JPY,sell,trend_following,0.87,183.005,183.605,181.70499999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10481436843144953, ""spread_pips"": 2.899999999999636, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.7, ""regime"": ""neutral""}","{""rsi"": 39.54417303514239, ""macd"": -0.08668532404044527, ""macd_signal"": -0.09144812964557253, ""bb_upper"": 183.28403091071752, ""bb_lower"": 182.87636908928212, ""atr"": 0.10481436843144953, ""momentum"": -0.05000000000001137, ""stoch_k"": 34.674997089522776, ""stoch_d"": 28.198635323739143}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:36:33.549347,BLOCKED_USD_JPY_1770780993,USD_JPY,sell,trend_following,0.9,153.631,154.231,152.331,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09868581695856378, ""spread_pips"": 1.5999999999991132, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 37.59833378120808, ""macd"": -0.09692060107894918, ""macd_signal"": -0.1093903077919837, ""bb_upper"": 153.96411338606367, ""bb_lower"": 153.54518661393615, ""atr"": 0.09868581695856378, ""momentum"": -0.08400000000000318, ""stoch_k"": 32.61594895280451, ""stoch_d"": 31.053978987157944}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:36:37.331075,BLOCKED_EUR_JPY_1770780997,EUR_JPY,sell,trend_following,0.875,182.969,183.569,181.66899999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10254191301226077, ""spread_pips"": 2.899999999999636, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 39.38358127270424, ""macd"": -0.08120259259013096, ""macd_signal"": -0.089399039976291, ""bb_upper"": 183.25797684112356, ""bb_lower"": 182.87802315887606, ""atr"": 0.10254191301226077, ""momentum"": -0.11999999999997613, ""stoch_k"": 37.33675040736932, ""stoch_d"": 33.34054361956157}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:38:26.579576,BLOCKED_USD_JPY_1770781106,USD_JPY,sell,trend_following,0.9,153.659,154.259,152.35899999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09868581695856378, ""spread_pips"": 1.300000000000523, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 37.59833378120808, ""macd"": -0.09692060107894918, ""macd_signal"": -0.1093903077919837, ""bb_upper"": 153.96411338606367, ""bb_lower"": 153.54518661393615, ""atr"": 0.09868581695856378, ""momentum"": -0.08400000000000318, ""stoch_k"": 32.61594895280451, ""stoch_d"": 31.053978987157944}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:40:07.276301,BLOCKED_USD_JPY_1770781207,USD_JPY,sell,trend_following,0.9,153.659,154.259,152.35899999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09868581695856378, ""spread_pips"": 1.500000000001478, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 37.59833378120808, ""macd"": -0.09692060107894918, ""macd_signal"": -0.1093903077919837, ""bb_upper"": 153.96411338606367, ""bb_lower"": 153.54518661393615, ""atr"": 0.09868581695856378, ""momentum"": -0.08400000000000318, ""stoch_k"": 32.61594895280451, ""stoch_d"": 31.053978987157944}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:41:47.275623,BLOCKED_USD_JPY_1770781307,USD_JPY,sell,trend_following,0.9,153.604,154.204,152.304,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09656540101578118, ""spread_pips"": 1.8999999999977035, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 36.22311249396899, ""macd"": -0.09286119121381375, ""macd_signal"": -0.10608449761986997, ""bb_upper"": 153.92314389265098, ""bb_lower"": 153.55475610734882, ""atr"": 0.09656540101578118, ""momentum"": -0.0589999999999975, ""stoch_k"": 34.68438417002998, ""stoch_d"": 33.07128083300946}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:43:40.063206,BLOCKED_USD_JPY_1770781420,USD_JPY,sell,trend_following,0.9,153.634,154.23399999999998,152.33399999999997,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09656540101578118, ""spread_pips"": 1.500000000001478, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 36.22311249396899, ""macd"": -0.09286119121381375, ""macd_signal"": -0.10608449761986997, ""bb_upper"": 153.92314389265098, ""bb_lower"": 153.55475610734882, ""atr"": 0.09656540101578118, ""momentum"": -0.0589999999999975, ""stoch_k"": 34.68438417002998, ""stoch_d"": 33.07128083300946}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:43:44.071255,BLOCKED_EUR_JPY_1770781424,EUR_JPY,sell,trend_following,0.9,182.949,183.549,181.649,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10114606135008437, ""spread_pips"": 2.899999999999636, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 37.654447373866226, ""macd"": -0.07765683616759134, ""macd_signal"": -0.0870506179005855, ""bb_upper"": 183.23881089102676, ""bb_lower"": 182.875189108973, ""atr"": 0.10114606135008437, ""momentum"": -0.08799999999999386, ""stoch_k"": 37.69525225559698, ""stoch_d"": 36.56899991749638}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:45:29.939722,BLOCKED_USD_JPY_1770781529,USD_JPY,sell,trend_following,0.9,153.59,154.19,152.29,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09645358565000851, ""spread_pips"": 1.4000000000010004, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 32.51556329521482, ""macd"": -0.09300995639270582, ""macd_signal"": -0.1034695970771123, ""bb_upper"": 153.89387539429114, ""bb_lower"": 153.5528246057087, ""atr"": 0.09645358565000851, ""momentum"": -0.09799999999998477, ""stoch_k"": 29.712945069236834, ""stoch_d"": 32.33775939735709}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:47:21.098624,BLOCKED_USD_JPY_1770781641,USD_JPY,sell,trend_following,0.9,153.596,154.196,152.296,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09645358565000851, ""spread_pips"": 1.6999999999995907, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 32.51556329521482, ""macd"": -0.09300995639270582, ""macd_signal"": -0.1034695970771123, ""bb_upper"": 153.89387539429114, ""bb_lower"": 153.5528246057087, ""atr"": 0.09645358565000851, ""momentum"": -0.09799999999998477, ""stoch_k"": 29.712945069236834, ""stoch_d"": 32.33775939735709}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:47:25.342243,BLOCKED_EUR_JPY_1770781645,EUR_JPY,sell,trend_following,0.9,182.935,183.535,181.635,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.10084991103943715, ""spread_pips"": 3.2000000000010687, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 35.49657040396358, ""macd"": -0.0761476876536733, ""macd_signal"": -0.08487004488416443, ""bb_upper"": 183.21439491501678, ""bb_lower"": 182.873705084983, ""atr"": 0.10084991103943715, ""momentum"": -0.06499999999999773, ""stoch_k"": 35.17783032850763, ""stoch_d"": 36.736610997158}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:49:19.309554,BLOCKED_USD_JPY_1770781759,USD_JPY,sell,trend_following,0.9,153.57,154.17,152.26999999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09645358565000851, ""spread_pips"": 1.6999999999995907, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 32.51556329521482, ""macd"": -0.09300995639270582, ""macd_signal"": -0.1034695970771123, ""bb_upper"": 153.89387539429114, ""bb_lower"": 153.5528246057087, ""atr"": 0.09645358565000851, ""momentum"": -0.09799999999998477, ""stoch_k"": 29.712945069236834, ""stoch_d"": 32.33775939735709}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:51:11.963869,BLOCKED_USD_JPY_1770781871,USD_JPY,sell,trend_following,0.9,153.585,154.185,152.285,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09470690065541858, ""spread_pips"": 1.4999999999986358, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 30.102412150197384, ""macd"": -0.09525745007650244, ""macd_signal"": -0.10182717305212106, ""bb_upper"": 153.8754850146422, ""bb_lower"": 153.5410149853576, ""atr"": 0.09470690065541858, ""momentum"": -0.04200000000000159, ""stoch_k"": 19.95502236934925, ""stoch_d"": 28.117450536205336}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:52:35.956520,BLOCKED_USD_JPY_1770781955,USD_JPY,sell,trend_following,0.9,153.576,154.176,152.27599999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09470690065541858, ""spread_pips"": 1.6000000000019554, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 30.102412150197384, ""macd"": -0.09525745007650244, ""macd_signal"": -0.10182717305212106, ""bb_upper"": 153.8754850146422, ""bb_lower"": 153.5410149853576, ""atr"": 0.09470690065541858, ""momentum"": -0.04200000000000159, ""stoch_k"": 19.95502236934925, ""stoch_d"": 28.117450536205336}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:53:48.890415,BLOCKED_USD_JPY_1770782028,USD_JPY,sell,trend_following,0.9,153.564,154.164,152.26399999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09470690065541858, ""spread_pips"": 1.6000000000019554, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 30.102412150197384, ""macd"": -0.09525745007650244, ""macd_signal"": -0.10182717305212106, ""bb_upper"": 153.8754850146422, ""bb_lower"": 153.5410149853576, ""atr"": 0.09470690065541858, ""momentum"": -0.04200000000000159, ""stoch_k"": 19.95502236934925, ""stoch_d"": 28.117450536205336}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:54:59.471714,BLOCKED_USD_JPY_1770782099,USD_JPY,sell,trend_following,0.9,153.556,154.156,152.256,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09470690065541858, ""spread_pips"": 1.4999999999986358, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 30.102412150197384, ""macd"": -0.09525745007650244, ""macd_signal"": -0.10182717305212106, ""bb_upper"": 153.8754850146422, ""bb_lower"": 153.5410149853576, ""atr"": 0.09470690065541858, ""momentum"": -0.04200000000000159, ""stoch_k"": 19.95502236934925, ""stoch_d"": 28.117450536205336}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:56:11.183712,BLOCKED_USD_JPY_1770782171,USD_JPY,sell,trend_following,0.9,153.566,154.166,152.266,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09208498070654994, ""spread_pips"": 1.5999999999991132, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 29.51271782376623, ""macd"": -0.09673047313802385, ""macd_signal"": -0.10080783809484757, ""bb_upper"": 153.8380555454532, ""bb_lower"": 153.5427444545466, ""atr"": 0.09208498070654994, ""momentum"": -0.07400000000001228, ""stoch_k"": 10.966755928493518, ""stoch_d"": 20.21157445569318}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:57:31.455175,BLOCKED_USD_JPY_1770782251,USD_JPY,sell,trend_following,0.9,153.563,154.16299999999998,152.26299999999998,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09208498070654994, ""spread_pips"": 1.500000000001478, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 29.51271782376623, ""macd"": -0.09673047313802385, ""macd_signal"": -0.10080783809484757, ""bb_upper"": 153.8380555454532, ""bb_lower"": 153.5427444545466, ""atr"": 0.09208498070654994, ""momentum"": -0.07400000000001228, ""stoch_k"": 10.966755928493518, ""stoch_d"": 20.21157445569318}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T03:58:51.090226,BLOCKED_USD_JPY_1770782331,USD_JPY,sell,trend_following,0.9,153.577,154.177,152.277,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09208498070654994, ""spread_pips"": 1.8000000000000682, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 29.51271782376623, ""macd"": -0.09673047313802385, ""macd_signal"": -0.10080783809484757, ""bb_upper"": 153.8380555454532, ""bb_lower"": 153.5427444545466, ""atr"": 0.09208498070654994, ""momentum"": -0.07400000000001228, ""stoch_k"": 10.966755928493518, ""stoch_d"": 20.21157445569318}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T04:00:02.196841,BLOCKED_USD_JPY_1770782402,USD_JPY,sell,trend_following,0.895,153.562,154.162,152.262,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.09208498070654994, ""spread_pips"": 1.6999999999995907, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.95, ""regime"": ""neutral""}","{""rsi"": 29.51271782376623, ""macd"": -0.09673047313802385, ""macd_signal"": -0.10080783809484757, ""bb_upper"": 153.8380555454532, ""bb_lower"": 153.5427444545466, ""atr"": 0.09208498070654994, ""momentum"": -0.07400000000001228, ""stoch_k"": 10.966755928493518, ""stoch_d"": 20.21157445569318}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
2026-02-11T04:01:14.187342,BLOCKED_USD_JPY_1770782474,USD_JPY,sell,trend_following,0.9,153.561,154.161,152.261,0,0,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0892931978358258, ""spread_pips"": 1.5999999999991132, ""trend_strength"": -0.5, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -1.0, ""regime"": ""neutral""}","{""rsi"": 29.388715191540136, ""macd"": -0.09694176862291215, ""macd_signal"": -0.10003464751459022, ""bb_upper"": 153.82504965176813, ""bb_lower"": 153.5309503482317, ""atr"": 0.0892931978358258, ""momentum"": -0.0719999999999743, ""stoch_k"": 8.07798867191245, ""stoch_d"": 12.999922323251718}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo,,
